id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
"3018936",JARDIN DE NIrOS FELICITOS LEAL DE LUNA TURNO MATUTINO,GOBIERNO,"611112",Escuelas de educaciIn preescolar del sector pMblico,6 a 10 personas,AVENIDA,MANUEL J. CLOUTHIER,CALLE,CROMO,CALLE,FIERRO,CALLE,PLOMO,"105",,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcna,"0001",San Pedro Garza Garcna,"0026","028","8180440642",FELICITOSLEAL@HOTMAIL.COM,,Fijo,25.68105409,-100.41740909,2010-07
"2990106",TALLER DE CARPINTERIA,MUNICIPAL MUNICIPIO DE SAN PEDRO,"611512",Escuelas del sector pEblico dedicadas a la enseoanza de oficios,0 a 5 personas,CALLE,NICEFORO ZAMBRANO,CALLE,LUCRECIA TORIN,PRIVADA,NINGUNO,CALLE,LUCRECIA TORIN,"0",SN,,,"0",,COLONIA,VISTA MONTARA 3 SECTOR,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza GarcOa,"0001",San Pedro Garza GarcOa,"0609","006",,,,Fijo,25.6840518,-100.40585998,2014-12
"8688824",CLASES DE APOYO,,"611691",Servicios de profesores particulares,0 a 5 personas,CALLE,SEBASTIAN LERDO DE TEJADA,CALLE,PEDRO M. PERALES,CALLE,FRANCISCO I. MADERO,AVENIDA,GENERAL EMILIANO ZAPATA,"516",B,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0331","013",,,,Fijo,25.679952,-100.40369964,2019-11
"7564046",CLASES DE APOYO EDUCATIVO,,"611691",Servicios de profesores particulares,0 a 5 personas,CALLE,PLOMO,CALLE,URANIO,CALLE,PLATA,CALLE,COBALTO,"0",SN,,,"0",,CIUDAD,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0011","023","8181811319",,,Fijo,25.6818268,-100.41452823,2019-11
"8369633",ESTANCIA PRIMARIA LUIS ECHEVERRIA,MUNICIPIO DE SAN PEDRO GARZA GARCIA,"611122",Escuelas de educaciDn primaria del sector pyblico,0 a 5 personas,CALLE,GENERAL FRANCISCO VILLA,AVENIDA,CORREGIDORA,CALLE,MANZANA O EDIFICACION CONTIGUA,AVENIDA,IGNACIO MORONES PRIETO,"100",,,,,,COLONIA,RINCON COLONIAL,,,,"64000","19",NUEVO LEON,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0577","037","8183381016",,,Fijo,25.67102902,-100.4044349,2019-11
"8369634",ESTANCIA PREESCOLAR LUIS ECHEVERRIA,MUNICIPIO DE SAN PEDRO GARZA GARCIA,"611112",Escuelas de educaciDn preescolar del sector plblico,0 a 5 personas,CALLE,GENERAL FRANCISCO VILLA,AVENIDA,CORREGIDORA,CALLE,MANZANA O EDIFICACION CONTIGUA,AVENIDA,IGNACIO MORONES PRIETO,"100",,,,,,COLONIA,RINCON COLONIAL,,,,"64000","19",NUEVO LEON,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0577","037",,,,Fijo,25.67102902,-100.4044349,2019-11
"2990161",SECUNDARIA TECNICA 49 JERONIMO SILLER TURNO VESPERTINO CLAVE CTO DE TRABAJO  19DST0049Z,SECRETARIA DE EDUCACION PUBLICA,"611142",Escuelas de educaciCn secundaria tLcnica del sector pOblico,11 a 30 personas,CALLE,FRANCISCO CARVAJAL,CALLE,ANDADOR CORREGIDORA,OTRO (ESPECIFIQUE),FRANCISCO CARVAJAL,CALLE,ANDADOR CORREGIDORA,,SN,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcna,"0001",San Pedro Garza Garcna,"0331","052",,,,Fijo,25.68197748,-100.40290971,2014-12
"2990159",SECUNDARIA TECNICA 49 JERONIMO SILLER CLAVE DE CTO TRABAJO 19DST0049Z TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA,"611142",Escuelas de educaciCn secundaria tLcnica del sector pAblico,31 a 50 personas,CALLE,FRANCISCO CARVAJAL,CALLE,ANDADOR CORREGIDORA,OTRO (ESPECIFIQUE),NINGUNO,CALLE,ANDADOR CORREGIDORA,,SN,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcna,"0001",San Pedro Garza Garcna,"0331","052","8181831554",EST49Z@GMAIL.COM,,Fijo,25.68197543,-100.40290111,2014-12
"2990085",CENTRO COMUNITARIO URANIO SAN PEDRO 400,MUNICIPIO DE SAN PEDRO,"624112",Servicios de orientaci,0 a 5 personas,CALLE,URANIO,PEATONAL,NINGUNO,OTRO (ESPECIFIQUE),CERRO,CALLE,URANIO,"0",SN,,,"0",,COLONIA,URANIO,,,,"66210","19",NUEVO LEPN,"019",San Pedro Garza Garcca,"0001",San Pedro Garza Garcca,"0011","039","8182425001",,,Fijo,25.68709401,-100.41353884,2014-12
"3019148",CENTRO COMUNITARIO REVOLUCION,MUNICIPIO DE SAN PEDRO GARZA GARCIA,"624112",Servicios de orientaci n y trabajo social para la nitez y la juventud prestados por el sector pdblico,11 a 30 personas,CALLE,PLAN DE GUADALUPE,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,AQUILES SERDAN,CALLE,GENERAL FELIPE ONGELES,,SN,,,,,COLONIA,REVOLUCION 4 SECTOR,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0327","008",,,,Fijo,25.68271916,-100.40904267,2010-07
"3019410",CENTRO COMUNITARIO OBISPO,MUNICIPIO SAN PEDRO GARZA GARCIA NL,"624112",Servicios de orientaciRn y trabajo social para la nipez y la juventud prestados por el sector pdblico,0 a 5 personas,CALLE,LANDON,CALLE,ALEJANDRO VI,CALLE,NINGUNO,PRIVADA,NINGUNO,,SN,,,,,COLONIA,VILLAS DEL OBISPO,,,,"66214","19",NUEVO LEEN,"019",San Pedro Garza Garcca,"0001",San Pedro Garza Garcca,"0596","001","8182425016",,,Fijo,25.67966844,-100.39837827,2010-07
"7563840",CENTRO COMUNITARIO LOS PINOS,CENTRO COMUNITARIO LOS PINOS,"624112",Servicios de orientaci n y trabajo social para la nipez y la juventud prestados por el sector pdblico,0 a 5 personas,CALLE,FRANCISCO I. MADERO,CALLE,NINGUNO,CALLE,SOFIA,CALLE,SOFIA,,SN,,,,,COLONIA,LOS PINOS,,,,"66239","19",NUEVO LESN,"019",San Pedro Garza Garcca,"0001",San Pedro Garza Garcca,"0488","008",,,,Fijo,25.67206067,-100.39700661,2019-11
"7563842",CENTRO COMUNITARIO LOS PINOS,CENTRO COMUNITARIO LOS PINOS,"624111",Servicios de orientaci n y trabajo social para la nipez y la juventud prestados por el sector privado,0 a 5 personas,CALLE,MODESTO ARREOLA,CALLE,FERNANDO DAVILA REYES,ANDADOR,NINGUNO,AVENIDA,IGNACIO MORONES PRIETO,,SN,,,,,COLONIA,LOS PINOS,,,,"66239","19",NUEVO LESN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0488","039",,,,Fijo,25.67140225,-100.39348178,2019-11
"3019791",CENTRO COMUNITARIO DIF,MUNICIPIO DE SAN PEDRO GRAZA GARCIA NL,"624112",Servicios de orientaci n y trabajo social para la nivez y la juventud prestados por el sector prblico,0 a 5 personas,AVENIDA,CORREGIDORA,BOULEVARD,LICENCIADO GUSTAVO DIAZ ORDAZ,CALLE,LUCIO BLANCO,CALLE,MARLA CANTC TREVIOO,,SN,,,,,COLONIA,LA LEONA,,,,"66210","19",NUEVO LE,"019",San Pedro Garza GarcIa,"0001",San Pedro Garza GarcIa,"0577","003",,,,Fijo,25.67269702,-100.40282948,2010-07
"8688768",CENTRO DE ATENCION INTEGRAL PARA ADOLECENTES,MUNICIPIODE SANPEDRO GARZA GARCIA,"624112",Servicios de orientaciAn y trabajo social para la nivez y la juventud prestados por el sector prblico,0 a 5 personas,CALLE,COBALTO,CALLE,PLATINO,CALLE,URANIO,CALLE,GRAFITO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcca,"0001",San Pedro Garza Garcca,"0026","057",,CAIPASANPEDRO@GMAIL.COM,,Fijo,25.68322814,-100.41531366,2019-11
"7648376",CENTRO DE ORIENTACION Y ASESORIA EDUCATIVA,,"611111",Escuelas de educaciOn preescolar del sector privado,0 a 5 personas,CALLE,SEBASTIAN LERDO DE TEJADA,CALLE,BENJAMIN HILL,CALLE,ANDADOR CORREGIDORA,CALLE,MANUEL J. CLOUTHIER,"702",,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","045",,,,Fijo,25.67831881,-100.40168849,2019-11
"6367961",CENTRO DE SALUD Y DESARROLLO LA CIMA CESADE,UNIVERSIDAD DE MONTERREY,"611311",Escuelas de educaciEn superior del sector privado,11 a 30 personas,,ALUMINIO,PEATONAL,"17",CALLE,"5",CALLE,"5","0",SN,,,"0",,COLONIA,SAN PEDRO 400,,,,"66220","19",NUEVO LEON,"019",San Pedro Garza Garcna,"0001",San Pedro Garza Garcna,"0312","020",,,,Fijo,25.68802872,-100.41464043,2010-07
"3019286",LABORATORIO DE ANALISIS CLINICOS,,"621511",Laboratorios m dicos y de diagnSstico del sector privado,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,RICARDO FLORES MAGON,CALLE,ANTONIO I. VILLARREAL,CALLE,RICARDO FLORES MAGEN,"214",C,,,,,COLONIA,UNIDAD REVOLUCION,,,,"66210","19",NUEVO LEEN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0327","055","8183155763",HOMERORDZ@HOTMAIL.COM,,Fijo,25.68194968,-100.40796504,2010-07
"9288441",CLUB DEPORTIVO AVISPONES,CLUB DEPORTIVO AVISPONES,"713992",Clubes o ligas de aficionados,0 a 5 personas,CALLE,MARIA CANTU TREVI O,CALLE,LUCIO BLANCO,BOULEVARD,LICENCIADO GUSTAVO DIAZ ORDAZ,OTRO (ESPECIFIQUE),SIN REFERENCIA,,SN,,,,,COLONIA,LA LEONA,,,,"66210","19",NUEVO LE,"019",San Pedro Garza GarcIa,"0001",San Pedro Garza GarcIa,"0577","002",,,,Fijo,25.67260414,-100.40720775,2020-11
"8688766",ESPECIALIDADES ODONTOLOGICAS,,"621211",Consultorios dentales del sector privado,0 a 5 personas,CALLE,20 DE NOVIEMBRE,CALLE,MERCURIO,CALLE,MANGANESO,CALLE,FIERRO,"207",,,,,,COLONIA,UNIDAD HAB SAN PEDRO,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0026","050","8110779291",HECTOR-JIMENEZ@HOTMAIL.COM,,Fijo,25.67939861,-100.41795107,2019-11
"3018854",CASA DE LA CULTURA LA CIMA,MUNICIPIO DE SAN PEDRO GARZA GARCIA NL,"711312","Promotores del sector pGblico de espectcculos artdsticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos",11 a 30 personas,PRIVADA,ALUMINIO,PEATONAL,NINGUNO,CALLE,TUNGSTENO,PRIVADA,ALUMINIO,"0",SN,,,"0",,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0312","020","8182425010",MARIA.GARCIA@SANPEDRO.GOB.MX,,Fijo,25.68812232,-100.41481735,2010-07
"8369522",CARDIO SPORT,,"713943",Centros de acondicionamiento fNsico del sector privado,0 a 5 personas,CALLE,COBRE,CALLE,PLOMO,AVENIDA,MANUEL J. CLOUTHIER,CALLE,ZINC,,SN,,,,,COLONIA,SAN PDRO 400,,,,"66210","19",NUEVO LE N,"019",San Pedro Garza Garcna,"0001",San Pedro Garza Garcna,"0026","031","8122011222",,,Fijo,25.68094454,-100.41318299,2019-11
"3019246",CENTRO RECREATIVO LA RAZA,GOBIERNO,"713944",Centros de acondicionamiento fdsico del sector poblico,6 a 10 personas,AVENIDA,MANUEL J. CLOUTHIER,CALLE,URANIO,CALLE,PLATINO,CALLE,PLOMO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcna,"0001",San Pedro Garza Garcna,"0026","059","8182425036",,,Fijo,25.68077877,-100.41565341,2010-07
"8688979",CENTRO DEPORTIVO FUD,MUNICIPIO DE SAN PEDRO GARZA GARCIA NL,"713944",Centros de acondicionamiento fAsico del sector poblico,11 a 30 personas,CALLE,MARIA CANTU TREVIcO,CALLE,LUCIO BLANCO,BOULEVARD,LICENCIADO GUSTAVO DIAZ ORDAZ,CALLE,MARLA CANT  TREVIOO,,SN,,,,,COLONIA,LA LEONA,,,,"66210","19",NUEVO LE,"019",San Pedro Garza GarcIa,"0001",San Pedro Garza GarcIa,"0577","002",,,,Fijo,25.67118708,-100.40724391,2019-11
"3019409",CENTRO DEPORTIVO LA FORTALEZA EL OBISPO,MUNICIPIO DE SAN PEDRO GARZA GARCIA,"713944",Centros de acondicionamiento fAsico del sector ptblico,6 a 10 personas,CALLE,FRANCISCO I. MADERO,CALLE,MANUEL RIVERA ANAYA,CALLE,ANDADOR CORREGIDORA,OTRO (ESPECIFIQUE),NINGUNO,,SN,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcna,"0001",San Pedro Garza Garcna,"0628","001","8183158971",,,Fijo,25.68035931,-100.40081572,2010-07
"3018863",CENTRO JUVENIL SAN PEDRO JOVEN,MUNICIPIO DE SAN PEDRO GARZA GARCIA,"624112",Servicios de orientaci n y trabajo social para la niiez y la juventud prestados por el sector peblico,11 a 30 personas,CALLE,GRAFITO,PRIVADA,PLATINO 400,CALLE,URANIO,CALLE,AZUFRE,,SN,,,,,COLONIA,PRIVADA PLATINO,,,,"66210","19",NUEVO LEPN,"019",San Pedro Garza Garcca,"0001",San Pedro Garza Garcca,"0312","017",,VERONICA.GARCIA@SANPEDRO.GOB.MX,,Fijo,25.68447892,-100.4152436,2010-07
"3019121",CASA DE LA CULTURA VISTA MONTArA,MUNICIPIO DE SAN PEDRO GARZA GARCIA,"711312","Promotores del sector pGblico de espectaculos art sticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos",6 a 10 personas,CALLE,NICEFORO ZAMBRANO,CALLE,LUCRECIA TORIN,PRIVADA,NINGUNO,CALLE,LUCRECIA TORIN,"0",SN,,,"0",,COLONIA,VISTA MONTA?A 3 SECTOR,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza GarcOa,"0001",San Pedro Garza GarcOa,"0609","006","8182425021",,,Fijo,25.68406731,-100.40592632,2010-07
"8775433",CONSULTORIO DENTAL,,"621211",Consultorios dentales del sector privado,0 a 5 personas,CALLE,PEDRO M. PERALES,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,SEBASTIAN LERDO DE TEJADA,CALLE,FRANCISCO I. MADERO,,SN,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","013",,,,Fijo,25.67943747,-100.40349499,2019-11
"2992705",CANCHA DE BEISBOL,MUNICIPIO DE SAN PEDRO GARZA GARCIA,"713944",Centros de acondicionamiento fAsico del sector pdblico,6 a 10 personas,AVENIDA,DIVISION DEL NORTE,AVENIDA,MANUEL J. CLOUTHIER,AVENIDA,LAS TORRES,CALLE,ZINC,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcna,"0001",San Pedro Garza Garcna,"0026","060",,,,Fijo,25.67948411,-100.41212437,2014-12
"3019339",CONSULTORIO DENTAL KAVEDAI,,"621211",Consultorios dentales del sector privado,0 a 5 personas,CALLE,PEDRO M. PERALES,CALLE,GENERAL BERNARDO REYES,AVENIDA,GENERAL EMILIANO ZAPATA,AVENIDA,MANUEL J. CLOUTHIER,,SN,,,,,COLONIA,VISTA MONTALA,,,,"66214","19",NUEVO LENN,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0331","019","8182898328",,,Fijo,25.6792792,-100.40396647,2010-07
"2992691",CENTRO DE SALUD URBANO FOMERREY 22,CENTRO DE SALUD URBANO FOMERREY 22 AC,"624191",Agrupaciones de autoayuda para alcohClicos y personas con otras adicciones,0 a 5 personas,CALLE,PLOMO,CALLE,URANIO,CALLE,PLATINO,AVENIDA,MANUEL J. CLOUTHIER,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcaa,"0001",San Pedro Garza Garcaa,"0026","059",,,,Fijo,25.68199257,-100.41572056,2014-12
"3019245",CENTRO DE SALUD URBANO FOMERREY 22,GOBIERNO,"621116",Cl1nicas de consultorios mEdicos del sector ppblico,11 a 30 personas,CALLE,PLOMO,CALLE,URANIO,CALLE,PLATINO,AVENIDA,MANUEL J. CLOUTHIER,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","059",,,,Fijo,25.68199437,-100.41573403,2010-07
"3019321",CENTRO DE SALUD URBANO EL OBISPO,SERVICIOS DE SALUD DE NUEVO LEON,"621399",Otros consultorios del sector pNblico para el cuidado de la salud,6 a 10 personas,CALLE,EULALIO GUZMAN,CALLE,ANDADOR CORREGIDORA,CALLE,MANUEL RIVERA ANAYA,CALLE,FRANCISCO I. MADERO,,SN,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0331","011",,,,Fijo,25.67888301,-100.40149369,2010-07
"3019259",CONSULTORIO DENTAL DR DIMAS,,"621211",Consultorios dentales del sector privado,0 a 5 personas,CALLE,ORO,CALLE,PLOMO,AVENIDA,MANUEL J. CLOUTHIER,CALLE,FIERRO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcsa,"0001",San Pedro Garza Garcsa,"0026","019","8183156281",,,Fijo,25.68101681,-100.41695349,2010-07
"2990118",CONSULTORIO DENTAL DORIA DUARTE,,"621211",Consultorios dentales del sector privado,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,ANTONIO I. VILLARREAL,CALLE,NICEFORO ZAMBRANO,CALLE,ANTONIO I. VILLARREAL,"330",,,,,,COLONIA,REVOLUCION,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza GarcLa,"0001",San Pedro Garza GarcLa,"0327","021",,D_DDENTAL@HOTMAIL.COM,,Fijo,25.68205489,-100.40715292,2014-12
"8688874",FARMACIA MG,,"621111",Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,GENERAL BERNARDO REYES,CALLE,ADAN HERNANDEZ ROJAS,AVENIDA,MANUEL J. CLOUTHIER,AVENIDA,MANUEL J. CLOUTHIER,"428",D,,,,,COLONIA,VISTA MONTALA,,,,"66214","19",NUEVO LENN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0331","018",,,,Fijo,25.67837265,-100.40369494,2019-11
"9066707",ESTANCIA PREESCOLAR Y PRIMARIA PINOS,COORDINACION DE NIROS Y NIAAS Y ESTANCIAS,"624412",GuarderAas del sector p blico,0 a 5 personas,CALLE,MODESTO ARREOLA,CALLE,FERNANDO DAVILA REYES,ANDADOR,NINGUNO,AVENIDA,IGNACIO MORONES PRIETO,"220",,,,,,COLONIA,LOS PINOS,,,,"66239","19",NUEVO LESN,"019",San Pedro Garza GarcTa,"0001",San Pedro Garza GarcTa,"0488","039",,ELENA.TOPETES@SANPEDRO.GOB.MX,,Fijo,25.67162543,-100.39301385,2019-11
"2990133",ESTANCIA REVOLUCION,MUNICIPIO DE SAN PEDRO GARZA GARCIA,"624412",GuarderIas del sector pGblico,0 a 5 personas,CALLE,ANTONIO DIAZ SOTO,CALLE,GENERAL FELIPE TNGELES,CALLE,RICARDO FLORES MAGON,AVENIDA,GENERAL EMILIANO ZAPATA,,SN,,,,,COLONIA,REVOLUCION,,,,"66219","19",NUEVO LEON,"019",San Pedro Garza GarcAa,"0001",San Pedro Garza GarcAa,"0327","016",,,,Fijo,25.67993718,-100.40971162,2014-12
"3019411",ESTANCIA OBISPO,,"624412",GuarderAas del sector p,0 a 5 personas,CALLE,LANDON,CALLE,ALEJANDRO VI,CALLE,SIN REFERENCIA,CALLE,SIN REFERENCIA,,SN,,,,,COLONIA,EL OBISPO,,,,"66214","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0596","001","8182425040",,,Fijo,25.67942266,-100.39854819,2010-07
"3019257",MASAJES ERNESTINA,,"621398",Otros consultorios del sector privado para el cuidado de la salud,0 a 5 personas,CALLE,ORO,CALLE,PLOMO,AVENIDA,MANUEL J. CLOUTHIER,CALLE,ALUMINIO,,DOMICILIO CONOCIDO,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcea,"0001",San Pedro Garza Garcea,"0026","009","8118711704",,,Fijo,25.68136524,-100.41683375,2010-07
"7648374",CONSULTORIO MEDICO,,"621111",Consultorios de medicina general del sector privado,0 a 5 personas,CALLE,MANUEL GONZALEZ,CALLE,FELIX I.,CALLE,LANDON,CALLE,JUAN SARABIA,,SN,,,,,COLONIA,VILLAS DEL OBISPO,,,,"66210","19",NUEVO LEEN,"019",San Pedro Garza Garcca,"0001",San Pedro Garza Garcca,"0331","038",,,,Fijo,25.67854681,-100.39961197,2019-11
"3019123",GIMNASIO VISTA MONTAMA,MUNICIPIO DE SAN PEDRO GARZA GARCIA,"713944",Centros de acondicionamiento fAsico del sector ptblico,6 a 10 personas,CALLE,NICEFORO ZAMBRANO,CALLE,LUCRECIA TORIN,PRIVADA,NINGUNO,CALLE,LUCRECIA TORIN,"0",SN,,,"0",,COLONIA,VISTA MONTA?A 3 SECTOR,,,,"66216","19",NUEVO LENN,"019",San Pedro Garza GarcOa,"0001",San Pedro Garza GarcOa,"0609","006","8182425032",,,Fijo,25.6840272,-100.40575477,2014-12
"3019218",GIMNASIO SAN PEDRO 400,MUNICIPIO DE SAN PEDRO GARZA GARCIA,"713944",Centros de acondicionamiento fAsico del sector prblico,11 a 30 personas,AVENIDA,MANUEL J. CLOUTHIER,CALLE,COBRE,AVENIDA,DIVISION DEL NORTE,CALLE,PLOMO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcna,"0001",San Pedro Garza Garcna,"0026","033",,,,Fijo,25.67999258,-100.41212118,2010-07
"3019217",GUARDERIA NORMA VILLARREAL DE ZAMBRANO CENDI 2 DIF CLAVE CTO TRABAJO 19ODI0011U,MUNICIPIO DE SAN PEDRO GARZA GARCIA N L,"624412",GuarderIas del sector pGblico,31 a 50 personas,CALLE,POTASIO,AVENIDA,DIVISION DEL NORTE,CALLE,PLOMO,CALLE,COBRE,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","033",,,,Fijo,25.68061822,-100.41193067,2010-07
"8498976",GUARDERIA ESTANCIA INFANTIL,MUNICIPIO DE SAN PEDRO GARZA GARCIA,"624412",GuarderIas del sector pGblico,11 a 30 personas,CALLE,PLATINO,CALLE,PLOMO,CALLE,COBALTO,CALLE,PLOMO,,SN,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcra,"0001",San Pedro Garza Garcra,"0026","041",,,,Fijo,25.6828795,-100.41577723,2019-11
"8688978",OF. ORIENTACION PARA PERSONAS INDIGENAS Y MIGRANTES,MUNICIPIO DE SAN PEDRO GARZA GARCIA NL,"624112",Servicios de orientaci n y trabajo social para la nisez y la juventud prestados por el sector p,0 a 5 personas,AVENIDA,CORREGIDORA,BOULEVARD,LICENCIADO GUSTAVO DIAZ ORDAZ,CALLE,LUCIO BLANCO,CALLE,MARLA CANTC TREVIOO,,SN,,,,,COLONIA,LA LEONA,,,,"66210","19",NUEVO LE,"019",San Pedro Garza GarcIa,"0001",San Pedro Garza GarcIa,"0577","003",,,,Fijo,25.67258872,-100.4028182,2019-11
"8688829",GRUPO MEDICO OBISPO,,"621115",Cl1nicas de consultorios msdicos del sector privado,6 a 10 personas,CALLE,ANDADOR CORREGIDORA,CALLE,EULALIO GUZMAN,CALLE,SEBASTIAN LERDO DE TEJADA,CALLE,BENJAMIN HILL,,SN,,,,,COLONIA,EL OBISPO,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza GarcEa,"0001",San Pedro Garza GarcEa,"0331","044",,,,Fijo,25.67885326,-100.40176152,2019-11
"3019794",UNIDAD DE MEDICINA FAMILIAR NUMERO 58,INSTITUTO MEXICANO DEL SEGURO SOCIAL,"621116",Cl1nicas de consultorios mUdicos del sector p blico,51 a 100 personas,BOULEVARD,LICENCIADO GUSTAVO DIAZ ORDAZ,CALLE,MARIA CANTU TREVIOO,BOULEVARD,SIN REFERENCIA,CALLE,PALMA,,SN,,,,,COLONIA,ZONA INDUSTRIAL,,,,"66210","19",NUEVO LEUN,"019",San Pedro Garza GarcIa,"0001",San Pedro Garza GarcIa,"0577","002","8183360066",MAURICIO.YANEZ@IMSS.GOB.MX,,Fijo,25.67480629,-100.4095425,2010-07
"3018873",DENTAL PACHUCA,,"621211",Consultorios dentales del sector privado,0 a 5 personas,CALLE,CROMO,CALLE,COBALTO,CALLE,GRAFITO,CALLE,FIERRO,"301",,,,,,COLONIA,SAN PEDRO 400,,,,"66210","19",NUEVO LEON,"019",San Pedro Garza Garcsa,"0001",San Pedro Garza Garcsa,"0026","030","8115095292",,,Fijo,25.68353677,-100.41737935,2010-07
"3019793",UNIDAD MEDICA FAMILIAR NUMERO 7 IMSS,INSTITUTO MEXICANO DEL SEGURO SOCIAL,"621116",Cl1nicas de consultorios mUdicos del sector pcblico,251 y mss personas,BOULEVARD,LICENCIADO GUSTAVO DIAZ ORDAZ,CALLE,MARIA CANTU TREVIOO,AVENIDA,CORREGIDORA,CALLE,LUCIO BLANCO,,SN,,,,,COLONIA,LA LEONA,,,,"66210","19",NUEVO LE,"019",San Pedro Garza GarcIa,"0001",San Pedro Garza GarcIa,"0577","003","8116163513",SERGIO.PALACIOS@IMSS.COM.MX,,Fijo,25.67476404,-100.40668249,2010-07
"3017892",UNIDAD DIAGNOSTICA INTEGRAL AG,,"621511",Laboratorios mTdicos y de diagnistico del sector privado,6 a 10 personas,CALLE,CROMO,AVENIDA,LAS TORRES,CALLE,MANGANESO,CALLE,FIERRO,,SN,,,,,COLONIA,UNIDAD HAB SAN PEDRO,,,,"66210","19",NUEVO LEAN,"019",San Pedro Garza Garc,"0001",San Pedro Garza Garc,"0026","018","8183157883",UNIDAD.DIAGNOSTICA.AG@PRODIGY.NET.MX,,Fijo,25.67989889,-100.41783451,2010-07
